game_id,season_id,competition_id,competition_stage,game_day,game_date,home_team_id,away_team_id,home_score,away_score,venue,referee
14562,4,2,Regular Season,29,2019-03-02 16:00:00,46,58,2,0,Molineux Stadium,A. Marriner
14625,4,2,Regular Season,35,2019-04-20 18:30:00,37,25,3,1,St. James Park,A. Taylor
14303,4,2,Regular Season,3,2018-08-26 14:30:00,23,31,2,1,Vicarage Road,A. Taylor
14304,4,2,Regular Season,3,2018-08-26 17:00:00,37,33,1,2,St. James Park,P. Tierney
14409,4,2,Regular Season,14,2018-12-01 16:00:00,36,28,3,1,Etihad Stadium,S. Attwell
14533,4,2,Regular Season,26,2019-02-10 17:00:00,36,33,6,0,Etihad Stadium,M. Dean
14601,4,2,Regular Season,33,2019-04-02 20:45:00,23,55,4,1,Vicarage Road,R. East
14279,4,2,Regular Season,1,2018-08-11 16:00:00,23,35,2,0,Vicarage Road,J. Moss
14314,4,2,Regular Season,4,2018-09-02 17:00:00,23,38,2,1,Vicarage Road,A. Marriner
14319,4,2,Regular Season,5,2018-09-15 16:00:00,36,55,3,0,Etihad Stadium,S. Attwell
14461,4,2,Regular Season,19,2018-12-26 16:00:00,38,28,5,0,Wembley Stadium,C. Kavanagh
14525,4,2,Regular Season,25,2019-02-02 13:30:00,38,37,1,0,Wembley Stadium,A. Marriner
14338,4,2,Regular Season,7,2018-09-29 16:00:00,36,35,2,0,Etihad Stadium,L. Mason
14336,4,2,Regular Season,7,2018-09-29 16:00:00,37,22,0,2,St. James Park,S. Hooper
14569,4,2,Regular Season,30,2019-03-09 16:00:00,32,28,0,2,John Smiths Stadium ,A. Taylor
14588,4,2,Regular Season,32,2019-03-30 18:30:00,40,29,0,2,London Stadium,P. Tierney
14590,4,2,Regular Season,32,2019-03-30 16:00:00,22,28,2,0,King Power Stadium,L. Mason
14570,4,2,Regular Season,30,2019-03-09 16:00:00,25,38,2,1,St. Marys Stadium,K. Friend
14549,4,2,Regular Season,28,2019-02-26 20:45:00,22,35,2,1,King Power Stadium,L. Probert
14578,4,2,Regular Season,31,2019-03-17 17:30:00,29,33,2,0,Goodison Park,A. Taylor
14557,4,2,Regular Season,29,2019-03-03 15:05:00,55,33,1,2,Craven Cottage,G. Scott
14575,4,2,Regular Season,30,2019-03-09 16:00:00,58,40,2,0,Cardiff City Stadium,G. Scott
14587,4,2,Regular Season,32,2019-03-30 16:00:00,31,32,2,0,Selhurst Park,L. Probert
14593,4,2,Regular Season,32,2019-04-01 21:00:00,1,37,2,0,Emirates Stadium,A. Taylor
14655,4,2,Regular Season,38,2019-05-12 16:00:00,23,40,1,4,Vicarage Road,
14653,4,2,Regular Season,38,2019-05-12 16:00:00,25,32,1,1,St. Marys Stadium,
14638,4,2,Regular Season,37,2019-05-03 16:00:00,29,34,2,0,Goodison Park,
14639,4,2,Regular Season,37,2019-05-05 16:00:00,33,23,3,0,Stamford Bridge,
14641,4,2,Regular Season,37,2019-05-05 16:00:00,1,35,1,1,Emirates Stadium,
14642,4,2,Regular Season,37,2019-05-04 16:00:00,46,55,1,0,Molineux Stadium,
14640,4,2,Regular Season,37,2019-05-04 16:00:00,58,31,2,3,Cardiff City Stadium,
14643,4,2,Regular Season,37,2019-05-04 16:00:00,40,25,3,0,London Stadium,S. Attwell
14636,4,2,Regular Season,37,2019-05-06 21:00:00,36,22,1,0,Etihad Stadium,M. Dean
14605,4,2,Regular Season,33,2019-04-03 20:45:00,36,58,2,0,Etihad Stadium,J. Moss
14347,4,2,Regular Season,8,2018-10-07 17:30:00,24,36,0,0,Anfield,M. Atkinson
14544,4,2,Regular Season,27,2019-02-22 20:45:00,40,55,3,1,London Stadium,L. Mason
14574,4,2,Regular Season,30,2019-03-09 13:30:00,31,35,1,2,Selhurst Park,C. Pawson
14599,4,2,Regular Season,33,2019-04-07 15:05:00,29,1,1,0,Goodison Park,K. Friend
14606,4,2,Regular Season,34,2019-04-13 16:00:00,55,29,2,0,Craven Cottage,L. Probert
14378,4,2,Regular Season,11,2018-11-05 21:00:00,32,55,1,0,John Smiths Stadium ,A. Taylor
14325,4,2,Regular Season,5,2018-09-17 21:00:00,25,35,2,2,St. Marys Stadium,A. Taylor
14429,4,2,Regular Season,16,2018-12-08 13:30:00,28,24,0,4,Vitality Stadium,L. Mason
14434,4,2,Regular Season,16,2018-12-08 16:00:00,39,55,4,1,Old Trafford,L. Probert
14450,4,2,Regular Season,18,2018-12-22 16:00:00,33,22,0,1,Stamford Bridge,L. Probert
14490,4,2,Regular Season,22,2019-01-12 16:00:00,58,32,0,0,Cardiff City Stadium,L. Mason
14596,4,2,Regular Season,33,2019-04-06 16:00:00,32,22,1,4,John Smiths Stadium ,D. Coote
14308,4,2,Regular Season,4,2018-09-01 16:00:00,31,25,0,2,Selhurst Park,M. Atkinson
14604,4,2,Regular Season,33,2019-04-06 16:00:00,37,31,0,1,St. James Park,S. Attwell
14413,4,2,Regular Season,14,2018-12-01 16:00:00,37,40,0,3,St. James Park,P. Tierney
14618,4,2,Regular Season,35,2019-04-20 16:00:00,28,55,0,1,Vitality Stadium,D. Coote
14400,4,2,Regular Season,13,2018-11-25 17:00:00,46,32,0,2,Molineux Stadium,K. Friend
14383,4,2,Regular Season,11,2018-11-03 16:00:00,58,22,0,1,Cardiff City Stadium,L. Probert
14381,4,2,Regular Season,11,2018-11-03 20:45:00,46,38,2,3,Molineux Stadium,M. Dean
14386,4,2,Regular Season,12,2018-11-11 15:15:00,33,29,0,0,Stamford Bridge,K. Friend
14398,4,2,Regular Season,13,2018-11-24 16:00:00,39,31,0,0,Old Trafford,L. Mason
14515,4,2,Regular Season,24,2019-01-30 20:45:00,25,31,1,1,St. Marys Stadium,A. Marriner
14597,4,2,Regular Season,33,2019-04-06 16:00:00,28,34,1,3,Vitality Stadium,M. Atkinson
14598,4,2,Regular Season,33,2019-04-08 21:00:00,33,40,2,0,Stamford Bridge,C. Kavanagh
14531,4,2,Regular Season,26,2019-02-09 18:30:00,35,34,1,3,The American Express Community Stadium,S. Attwell
14420,4,2,Regular Season,15,2018-12-05 20:45:00,34,24,1,3,Turf Moor,S. Attwell
14435,4,2,Regular Season,16,2018-12-08 16:00:00,40,31,3,2,London Stadium,A. Taylor
14438,4,2,Regular Season,17,2018-12-15 16:00:00,46,28,2,0,Molineux Stadium,S. Hooper
14439,4,2,Regular Season,17,2018-12-15 18:30:00,55,40,0,2,Craven Cottage,M. Dean
14443,4,2,Regular Season,17,2018-12-15 16:00:00,32,37,0,1,John Smiths Stadium ,A. Taylor
14452,4,2,Regular Season,18,2018-12-22 16:00:00,32,25,1,3,John Smiths Stadium ,S. Attwell
14428,4,2,Regular Season,16,2018-12-08 16:00:00,1,32,1,0,Emirates Stadium,P. Tierney
14458,4,2,Regular Season,19,2018-12-26 13:30:00,55,46,1,1,Craven Cottage,A. Marriner
14466,4,2,Regular Season,20,2018-12-29 18:30:00,24,1,5,1,Anfield,M. Oliver
14475,4,2,Regular Season,20,2018-12-30 15:15:00,34,40,2,0,Turf Moor,D. Coote
14464,4,2,Regular Season,19,2018-12-26 16:00:00,34,29,1,5,Turf Moor,M. Oliver
14467,4,2,Regular Season,20,2018-12-30 17:30:00,39,28,4,1,Old Trafford,L. Mason
14482,4,2,Regular Season,21,2019-01-01 18:30:00,58,38,0,3,Cardiff City Stadium,K. Friend
14481,4,2,Regular Season,21,2019-01-02 20:45:00,33,25,0,0,Stamford Bridge,J. Moss
14488,4,2,Regular Season,22,2019-01-12 16:00:00,35,24,0,1,The American Express Community Stadium,K. Friend
14498,4,2,Regular Season,23,2019-01-19 13:30:00,46,22,4,3,Molineux Stadium,C. Kavanagh
14480,4,2,Regular Season,21,2019-01-01 13:30:00,29,22,0,1,Goodison Park,M. Atkinson
14503,4,2,Regular Season,23,2019-01-19 16:00:00,39,35,2,1,Old Trafford,P. Tierney
14506,4,2,Regular Season,24,2019-01-29 20:45:00,55,35,4,2,Craven Cottage,L. Probert
14507,4,2,Regular Season,24,2019-01-29 20:45:00,32,29,0,1,John Smiths Stadium ,S. Attwell
14523,4,2,Regular Season,25,2019-02-03 15:05:00,22,39,0,1,King Power Stadium,M. Dean
14609,4,2,Regular Season,34,2019-04-13 16:00:00,35,28,0,5,The American Express Community Stadium,K. Friend
14478,4,2,Regular Season,21,2019-01-02 20:45:00,46,31,0,2,Molineux Stadium,R. East
14487,4,2,Regular Season,22,2019-01-13 15:15:00,29,28,2,0,Goodison Park,A. Taylor
14486,4,2,Regular Season,22,2019-01-12 16:00:00,31,23,1,2,Selhurst Park,P. Tierney
14500,4,2,Regular Season,23,2019-01-19 18:30:00,1,33,2,0,Emirates Stadium,A. Taylor
14352,4,2,Regular Season,8,2018-10-07 15:15:00,25,33,0,3,St. Marys Stadium,C. Pawson
14399,4,2,Regular Season,13,2018-11-24 16:00:00,23,24,0,3,Vicarage Road,J. Moss
14348,4,2,Regular Season,8,2018-10-06 16:00:00,31,46,0,1,Selhurst Park,M. Oliver
14417,4,2,Regular Season,15,2018-12-04 21:00:00,23,36,1,2,Vicarage Road,P. Tierney
14436,4,2,Regular Season,17,2018-12-15 16:00:00,23,58,3,2,Vicarage Road,A. Madley
14614,4,2,Regular Season,34,2019-04-14 17:30:00,24,33,2,0,Anfield,M. Oliver
14469,4,2,Regular Season,20,2018-12-29 16:00:00,23,37,1,1,Vicarage Road,R. East
14476,4,2,Regular Season,21,2019-01-02 21:00:00,37,39,0,2,St. James Park,A. Marriner
14504,4,2,Regular Season,23,2019-01-19 16:00:00,37,58,3,0,St. James Park,S. Attwell
14353,4,2,Regular Season,8,2018-10-06 16:00:00,23,28,0,4,Vicarage Road,J. Moss
14366,4,2,Regular Season,10,2018-10-27 16:00:00,23,32,3,0,Vicarage Road,M. Dean
14514,4,2,Regular Season,24,2019-01-29 21:00:00,37,36,2,1,St. James Park,P. Tierney
14421,4,2,Regular Season,15,2018-12-05 21:00:00,39,1,2,2,Old Trafford,A. Marriner
14623,4,2,Regular Season,35,2019-04-20 16:00:00,46,35,0,0,Molineux Stadium,C. Pawson
14594,4,2,Regular Season,32,2019-03-30 16:00:00,39,23,2,1,Old Trafford,S. Attwell
14595,4,2,Regular Season,32,2019-03-31 15:05:00,58,33,1,2,Cardiff City Stadium,C. Pawson
14608,4,2,Regular Season,34,2019-04-13 16:00:00,34,58,2,0,Turf Moor,M. Dean
14568,4,2,Regular Season,30,2019-03-09 16:00:00,22,55,3,1,King Power Stadium,D. Coote
14296,4,2,Regular Season,3,2018-08-25 16:00:00,25,22,1,2,St. Marys Stadium,J. Moss
14301,4,2,Regular Season,3,2018-08-25 18:30:00,24,35,1,0,Anfield,C. Kavanagh
14299,4,2,Regular Season,3,2018-08-26 17:00:00,55,34,4,2,Craven Cottage,D. Coote
14313,4,2,Regular Season,4,2018-09-02 17:00:00,34,39,0,2,Turf Moor,J. Moss
14634,4,2,Regular Season,36,2019-04-27 13:30:00,38,40,0,1,Tottenham Hotspur Stadium,A. Taylor
14627,4,2,Regular Season,36,2019-04-27 16:00:00,55,58,1,0,Craven Cottage,C. Kavanagh
14631,4,2,Regular Season,36,2019-04-27 16:00:00,25,28,3,3,St. Marys Stadium,G. Scott
14629,4,2,Regular Season,36,2019-04-27 18:30:00,35,37,1,1,The American Express Community Stadium,M. Dean
14633,4,2,Regular Season,36,2019-04-27 16:00:00,31,29,0,0,Selhurst Park,L. Mason
14635,4,2,Regular Season,36,2019-04-28 13:00:00,22,1,3,0,King Power Stadium,M. Oliver
14626,4,2,Regular Season,36,2019-04-28 15:05:00,34,36,0,1,Turf Moor,P. Tierney
14543,4,2,Regular Season,27,2019-02-22 20:45:00,58,23,1,5,Cardiff City Stadium,S. Hooper
14447,4,2,Regular Season,18,2018-12-22 16:00:00,28,35,2,0,Vitality Stadium,M. Dean
14521,4,2,Regular Season,25,2019-02-02 16:00:00,29,46,1,3,Goodison Park,L. Mason
14532,4,2,Regular Season,26,2019-02-09 16:00:00,31,40,1,1,Selhurst Park,C. Pawson
14415,4,2,Regular Season,14,2018-12-02 15:05:00,1,38,4,2,Emirates Stadium,M. Dean
14416,4,2,Regular Season,15,2018-12-04 20:45:00,35,31,3,1,The American Express Community Stadium,K. Friend
14501,4,2,Regular Season,23,2019-01-20 14:30:00,32,36,0,3,John Smiths Stadium ,A. Marriner
14510,4,2,Regular Season,24,2019-01-29 20:45:00,46,40,3,0,Molineux Stadium,D. Coote
14518,4,2,Regular Season,25,2019-02-02 18:30:00,58,28,2,0,Cardiff City Stadium,J. Moss
14297,4,2,Regular Season,3,2018-08-25 16:00:00,32,58,0,0,John Smiths Stadium ,M. Oliver
14615,4,2,Regular Season,34,2019-04-12 21:00:00,22,37,0,1,King Power Stadium,C. Kavanagh
14612,4,2,Regular Season,34,2019-04-13 16:00:00,25,46,3,1,St. Marys Stadium,J. Moss
14610,4,2,Regular Season,34,2019-04-13 13:30:00,38,32,4,0,Tottenham Hotspur Stadium,L. Mason
14613,4,2,Regular Season,34,2019-04-13 18:30:00,39,40,2,1,Old Trafford,G. Scott
14592,4,2,Regular Season,32,2019-03-31 17:30:00,24,38,2,1,Anfield,M. Atkinson
14333,4,2,Regular Season,6,2018-09-22 16:00:00,31,37,0,0,Selhurst Park,A. Marriner
14332,4,2,Regular Season,6,2018-09-22 16:00:00,58,36,0,5,Cardiff City Stadium,M. Oliver
14324,4,2,Regular Season,5,2018-09-16 17:00:00,29,40,1,3,Goodison Park,M. Atkinson
14346,4,2,Regular Season,8,2018-10-06 16:00:00,22,29,1,2,King Power Stadium,A. Marriner
14305,4,2,Regular Season,3,2018-08-27 21:00:00,39,38,0,3,Old Trafford,C. Pawson
14331,4,2,Regular Season,6,2018-09-22 16:00:00,34,28,4,0,Turf Moor,A. Taylor
14339,4,2,Regular Season,7,2018-09-29 18:30:00,33,24,1,1,Stamford Bridge,A. Marriner
14323,4,2,Regular Season,5,2018-09-16 14:30:00,46,34,1,0,Molineux Stadium,A. Marriner
14337,4,2,Regular Season,7,2018-09-29 16:00:00,46,25,2,0,Molineux Stadium,S. Attwell
14341,4,2,Regular Season,7,2018-09-29 16:00:00,1,23,2,0,Emirates Stadium,A. Taylor
14536,4,2,Regular Season,27,2019-02-23 16:00:00,37,32,2,0,St. James Park,K. Friend
14311,4,2,Regular Season,4,2018-09-01 16:00:00,29,32,1,1,Goodison Park,S. Attwell
14309,4,2,Regular Season,4,2018-09-01 16:00:00,40,46,0,1,London Stadium,C. Kavanagh
14295,4,2,Regular Season,2,2018-08-20 21:00:00,31,24,0,2,Selhurst Park,M. Oliver
14285,4,2,Regular Season,1,2018-08-12 14:30:00,25,34,0,0,St. Marys Stadium,G. Scott
14310,4,2,Regular Season,4,2018-09-01 18:30:00,36,37,2,1,Etihad Stadium,K. Friend
14572,4,2,Regular Season,30,2019-03-09 18:30:00,36,23,3,1,Etihad Stadium,P. Tierney
14624,4,2,Regular Season,35,2019-04-20 16:00:00,40,22,2,2,London Stadium,L. Probert
14419,4,2,Regular Season,15,2018-12-04 20:45:00,40,58,3,1,London Stadium,G. Scott
14565,4,2,Regular Season,29,2019-03-03 13:00:00,23,22,2,1,Vicarage Road,J. Moss
14555,4,2,Regular Season,28,2019-02-27 21:00:00,33,38,2,0,Stamford Bridge,A. Marriner
14559,4,2,Regular Season,29,2019-03-02 16:00:00,35,32,1,0,The American Express Community Stadium,M. Dean
14553,4,2,Regular Season,28,2019-02-27 20:45:00,25,55,2,0,St. Marys Stadium,A. Taylor
14556,4,2,Regular Season,29,2019-03-02 16:00:00,28,36,0,1,Vitality Stadium,K. Friend
14558,4,2,Regular Season,29,2019-03-02 16:00:00,39,25,3,2,Old Trafford,S. Attwell
14561,4,2,Regular Season,29,2019-03-03 17:15:00,29,24,0,0,Goodison Park,M. Atkinson
14600,4,2,Regular Season,33,2019-04-02 20:45:00,46,39,2,1,Molineux Stadium,M. Dean
14619,4,2,Regular Season,35,2019-04-20 16:00:00,32,23,1,2,John Smiths Stadium ,R. East
14607,4,2,Regular Season,34,2019-04-14 15:05:00,31,36,1,3,Selhurst Park,M. Atkinson
14617,4,2,Regular Season,35,2019-04-21 17:00:00,58,24,0,2,Cardiff City Stadium,M. Atkinson
14602,4,2,Regular Season,33,2019-04-23 20:45:00,38,35,1,0,Tottenham Hotspur Stadium,C. Kavanagh
14564,4,2,Regular Season,29,2019-03-02 13:30:00,38,1,1,1,Wembley Stadium,A. Taylor
14554,4,2,Regular Season,28,2019-02-26 21:00:00,37,34,2,0,St. James Park,C. Pawson
14538,4,2,Regular Season,27,2019-02-24 15:05:00,1,25,2,0,Emirates Stadium,G. Scott
14566,4,2,Regular Season,30,2019-03-10 15:05:00,33,46,1,1,Stamford Bridge,M. Oliver
14379,4,2,Regular Season,11,2018-11-03 16:00:00,37,23,1,0,St. James Park,C. Pawson
14393,4,2,Regular Season,12,2018-11-10 16:00:00,37,28,2,1,St. James Park,L. Probert
14647,4,2,Regular Season,38,2019-05-12 16:00:00,35,36,1,4,The American Express Community Stadium,M. Oliver
14651,4,2,Regular Season,38,2019-05-12 16:00:00,31,28,5,3,Selhurst Park,
14648,4,2,Regular Season,38,2019-05-12 16:00:00,24,46,2,0,Anfield,
14654,4,2,Regular Season,38,2019-05-12 16:00:00,38,29,2,2,Wembley Stadium,
14405,4,2,Regular Season,13,2018-11-24 16:00:00,40,36,0,4,London Stadium,A. Marriner
14300,4,2,Regular Season,3,2018-08-25 13:30:00,46,36,1,1,Molineux Stadium,M. Atkinson
14652,4,2,Regular Season,38,2019-05-12 16:00:00,39,58,0,2,Old Trafford,J. Moss
14380,4,2,Regular Season,11,2018-11-03 16:00:00,40,34,4,2,London Stadium,R. East
14407,4,2,Regular Season,14,2018-12-01 18:30:00,25,39,2,2,St. Marys Stadium,K. Friend
14408,4,2,Regular Season,14,2018-12-02 17:15:00,24,29,1,0,Anfield,C. Kavanagh
14387,4,2,Regular Season,12,2018-11-10 13:30:00,58,35,2,1,Cardiff City Stadium,M. Atkinson
14404,4,2,Regular Season,13,2018-11-25 14:30:00,28,1,1,2,Vitality Stadium,C. Pawson
14328,4,2,Regular Season,6,2018-09-22 16:00:00,24,25,3,0,Anfield,P. Tierney
14649,4,2,Regular Season,38,2019-05-12 16:00:00,22,33,0,0,King Power Stadium,A. Taylor
14646,4,2,Regular Season,38,2019-05-12 16:00:00,34,1,1,3,Turf Moor,M. Dean
14530,4,2,Regular Season,26,2019-02-10 14:30:00,38,22,3,1,Wembley Stadium,M. Oliver
14622,4,2,Regular Season,35,2019-04-21 14:30:00,29,39,4,0,Goodison Park,P. Tierney
14389,4,2,Regular Season,12,2018-11-11 17:30:00,36,39,3,1,Etihad Stadium,A. Taylor
14356,4,2,Regular Season,9,2018-10-21 17:00:00,29,31,2,0,Goodison Park,A. Taylor
14392,4,2,Regular Season,12,2018-11-11 17:30:00,1,46,1,1,Emirates Stadium,S. Attwell
14545,4,2,Regular Season,27,2019-02-24 15:05:00,39,24,0,0,Old Trafford,M. Oliver
14571,4,2,Regular Season,30,2019-03-09 16:00:00,37,29,3,2,St. James Park,L. Mason
14441,4,2,Regular Season,17,2018-12-15 13:30:00,36,29,3,1,Etihad Stadium,C. Pawson
14632,4,2,Regular Season,36,2019-04-27 16:00:00,23,46,1,2,Vicarage Road,S. Hooper
14563,4,2,Regular Season,29,2019-03-02 18:30:00,40,37,2,0,London Stadium,C. Kavanagh
14385,4,2,Regular Season,11,2018-11-04 16:00:00,36,25,6,1,Etihad Stadium,L. Mason
14360,4,2,Regular Season,9,2018-10-20 16:00:00,36,34,5,0,Etihad Stadium,J. Moss
14357,4,2,Regular Season,9,2018-10-20 16:00:00,37,35,0,1,St. James Park,A. Marriner
14374,4,2,Regular Season,10,2018-10-29 21:00:00,38,36,0,1,Wembley Stadium,K. Friend
14396,4,2,Regular Season,13,2018-11-24 18:30:00,38,33,3,1,Wembley Stadium,M. Atkinson
14318,4,2,Regular Season,5,2018-09-15 16:00:00,33,58,4,1,Stamford Bridge,J. Moss
14361,4,2,Regular Season,9,2018-10-20 18:30:00,32,24,0,1,John Smiths Stadium ,M. Oliver
14363,4,2,Regular Season,9,2018-10-20 16:00:00,58,55,4,2,Cardiff City Stadium,K. Friend
14362,4,2,Regular Season,9,2018-10-20 13:30:00,33,39,2,2,Stamford Bridge,M. Dean
14376,4,2,Regular Season,11,2018-11-03 16:00:00,29,35,3,1,Goodison Park,D. Coote
14390,4,2,Regular Season,12,2018-11-10 16:00:00,25,23,1,1,St. Marys Stadium,S. Hooper
14395,4,2,Regular Season,12,2018-11-10 16:00:00,32,40,1,1,John Smiths Stadium ,C. Kavanagh
14391,4,2,Regular Season,12,2018-11-10 18:30:00,31,38,0,1,Selhurst Park,J. Moss
14388,4,2,Regular Season,12,2018-11-10 16:00:00,22,34,0,0,King Power Stadium,M. Dean
14397,4,2,Regular Season,13,2018-11-24 16:00:00,29,58,1,0,Goodison Park,P. Tierney
14528,4,2,Regular Season,26,2019-02-09 16:00:00,23,29,1,0,Vicarage Road,L. Probert
14402,4,2,Regular Season,13,2018-11-26 21:30:00,34,37,1,2,Turf Moor,A. Taylor
14410,4,2,Regular Season,14,2018-12-01 16:00:00,22,23,2,0,King Power Stadium,G. Scott
14422,4,2,Regular Season,15,2018-12-05 20:45:00,46,33,2,1,Molineux Stadium,J. Moss
14527,4,2,Regular Season,26,2019-02-09 16:00:00,25,58,1,2,St. Marys Stadium,M. Atkinson
14526,4,2,Regular Season,26,2019-02-09 16:00:00,32,1,1,2,John Smiths Stadium ,J. Moss
14573,4,2,Regular Season,30,2019-03-10 13:00:00,24,34,4,2,Anfield,A. Marriner
14603,4,2,Regular Season,33,2019-04-05 21:00:00,25,24,1,3,St. Marys Stadium,P. Tierney
14560,4,2,Regular Season,29,2019-03-02 16:00:00,34,31,1,3,Turf Moor,L. Probert
14620,4,2,Regular Season,35,2019-04-21 17:00:00,1,31,2,3,Emirates Stadium,J. Moss
14542,4,2,Regular Season,27,2019-02-06 20:45:00,29,36,0,2,Goodison Park,C. Pawson
14529,4,2,Regular Season,26,2019-02-11 21:00:00,46,37,1,1,Molineux Stadium,G. Scott
14567,4,2,Regular Season,30,2019-03-10 17:30:00,1,39,2,0,Emirates Stadium,J. Moss
14637,4,2,Regular Season,37,2019-05-05 16:00:00,32,39,1,1,John Smiths Stadium ,
14645,4,2,Regular Season,37,2019-05-04 16:00:00,28,38,1,0,Vitality Stadium,
14628,4,2,Regular Season,36,2019-04-26 21:00:00,24,32,5,0,Anfield,K. Friend
14621,4,2,Regular Season,35,2019-04-22 21:00:00,33,34,2,2,Stamford Bridge,K. Friend
14630,4,2,Regular Season,36,2019-04-28 17:30:00,39,33,1,1,Old Trafford,M. Atkinson
14358,4,2,Regular Season,9,2018-10-20 16:00:00,40,38,0,1,London Stadium,M. Atkinson
14368,4,2,Regular Season,10,2018-10-28 14:30:00,34,33,0,4,Turf Moor,C. Pawson
14377,4,2,Regular Season,11,2018-11-04 17:00:00,33,31,3,1,Stamford Bridge,M. Oliver
14406,4,2,Regular Season,14,2018-11-30 21:00:00,58,46,2,1,Cardiff City Stadium,A. Marriner
14425,4,2,Regular Season,15,2018-12-05 20:45:00,29,37,1,1,Goodison Park,L. Mason
14511,4,2,Regular Season,24,2019-01-29 21:00:00,39,34,2,2,Old Trafford,J. Moss
14512,4,2,Regular Season,24,2019-01-30 21:00:00,24,22,1,1,Anfield,M. Atkinson
14355,4,2,Regular Season,8,2018-10-06 18:30:00,39,37,3,2,Old Trafford,A. Taylor
14369,4,2,Regular Season,10,2018-10-27 16:00:00,24,58,4,1,Anfield,S. Attwell
14373,4,2,Regular Season,10,2018-10-27 18:30:00,22,40,1,1,King Power Stadium,M. Oliver
14426,4,2,Regular Season,16,2018-12-09 17:00:00,37,46,1,2,St. James Park,M. Dean
14442,4,2,Regular Season,17,2018-12-16 17:00:00,24,39,3,1,Anfield,M. Atkinson
14497,4,2,Regular Season,23,2019-01-20 17:00:00,55,38,1,2,Craven Cottage,C. Pawson
14432,4,2,Regular Season,16,2018-12-10 21:00:00,29,23,2,2,Goodison Park,K. Friend
14479,4,2,Regular Season,21,2019-01-02 20:45:00,32,34,1,2,John Smiths Stadium ,M. Dean
14465,4,2,Regular Season,19,2018-12-26 16:00:00,22,36,2,1,King Power Stadium,M. Dean
14535,4,2,Regular Season,26,2019-02-09 16:00:00,24,28,3,0,Anfield,A. Taylor
14493,4,2,Regular Season,22,2019-01-14 21:00:00,36,46,3,0,Etihad Stadium,C. Pawson
14552,4,2,Regular Season,28,2019-02-27 21:00:00,24,23,5,0,Anfield,G. Scott
14546,4,2,Regular Season,28,2019-02-27 21:00:00,31,39,1,3,Selhurst Park,M. Atkinson
14548,4,2,Regular Season,28,2019-02-27 20:45:00,1,28,5,1,Emirates Stadium,C. Kavanagh
14547,4,2,Regular Season,28,2019-02-26 20:45:00,58,29,0,3,Cardiff City Stadium,K. Friend
14550,4,2,Regular Season,28,2019-02-26 20:45:00,32,46,1,0,John Smiths Stadium ,D. Coote
14551,4,2,Regular Season,28,2019-02-27 21:00:00,36,40,1,0,Etihad Stadium,S. Attwell
14414,4,2,Regular Season,14,2018-12-01 16:00:00,32,35,1,2,John Smiths Stadium ,M. Oliver
14412,4,2,Regular Season,14,2018-12-02 13:00:00,33,55,2,0,Stamford Bridge,C. Pawson
14411,4,2,Regular Season,14,2018-12-01 16:00:00,31,34,2,0,Selhurst Park,L. Probert
14437,4,2,Regular Season,17,2018-12-15 16:00:00,38,34,1,0,Wembley Stadium,G. Scott
