game_id,season_id,competition_id,competition_stage,game_day,game_date,home_team_id,away_team_id,home_score,away_score,venue,referee
2285,1,2,Regular Season,30,2018-03-10 16:00:00,40,34,0,3,London Stadium,L. Mason
2182,1,2,Regular Season,16,2017-12-09 16:00:00,26,27,1,0,Liberty Stadium,M. Dean
2148,1,2,Regular Season,15,2017-12-02 16:00:00,27,31,0,0,The Hawthorns,M. Oliver
2306,1,2,Regular Season,38,2018-05-13 16:00:00,24,35,4,0,Anfield,K. Friend
2143,1,2,Regular Season,22,2018-01-01 13:30:00,35,28,2,2,The American Express Community Stadium,M. Oliver
2069,1,2,Regular Season,29,2018-03-03 13:30:00,34,29,2,1,Turf Moor,C. Kavanagh
2132,1,2,Regular Season,20,2017-12-26 16:00:00,32,30,1,1,John Smiths Stadium ,A. Taylor
2259,1,2,Regular Season,34,2018-04-14 16:00:00,26,29,1,1,Liberty Stadium,L. Mason
2083,1,2,Regular Season,30,2018-03-11 14:30:00,1,23,3,0,Emirates Stadium,M. Atkinson
2024,1,2,Regular Season,19,2017-12-23 16:00:00,35,23,1,0,The American Express Community Stadium,P. Tierney
2314,1,2,Regular Season,5,2017-09-16 16:00:00,32,22,1,1,John Smiths Stadium ,J. Moss
2351,1,2,Regular Season,17,2017-12-12 21:00:00,32,33,1,3,John Smiths Stadium ,A. Marriner
2207,1,2,Regular Season,16,2017-12-09 13:30:00,40,33,1,0,London Stadium,A. Taylor
2122,1,2,Regular Season,35,2018-04-22 14:30:00,1,40,4,1,Emirates Stadium,L. Mason
2061,1,2,Regular Season,13,2017-11-25 18:30:00,24,33,1,1,Anfield,M. Oliver
2053,1,2,Regular Season,36,2018-04-28 13:30:00,24,30,0,0,Anfield,A. Marriner
2312,1,2,Regular Season,16,2017-12-09 16:00:00,32,35,2,0,John Smiths Stadium ,S. Attwell
2217,1,2,Regular Season,19,2017-12-23 13:30:00,29,33,0,0,Goodison Park,R. Madley
2155,1,2,Regular Season,5,2017-09-16 16:00:00,27,40,0,0,The Hawthorns,P. Tierney
2326,1,2,Regular Season,37,2018-05-05 16:00:00,22,40,0,2,King Power Stadium,C. Kavanagh
2059,1,2,Regular Season,11,2017-11-04 16:00:00,26,35,0,1,Liberty Stadium,M. Dean
2255,1,2,Regular Season,30,2018-03-10 16:00:00,29,35,2,0,Goodison Park,R. East
2352,1,2,Regular Season,12,2017-11-18 16:00:00,28,32,4,0,Vitality Stadium,L. Probert
2136,1,2,Regular Season,12,2017-11-18 18:30:00,39,37,4,1,Old Trafford,C. Pawson
2248,1,2,Regular Season,4,2017-09-11 21:00:00,40,32,2,0,London Stadium,K. Friend
1997,1,2,Regular Season,22,2018-01-02 20:45:00,26,38,0,2,Liberty Stadium,R. Madley
2046,1,2,Regular Season,31,2018-03-17 18:30:00,24,23,5,0,Anfield,A. Taylor
2226,1,2,Regular Season,24,2018-01-20 16:00:00,40,28,1,1,London Stadium,M. Atkinson
2331,1,2,Regular Season,8,2017-10-15 14:30:00,35,29,1,1,The American Express Community Stadium,M. Oliver
2081,1,2,Regular Season,36,2018-04-29 15:15:00,40,36,1,4,London Stadium,N. Swarbrick
2039,1,2,Regular Season,19,2017-12-23 20:45:00,22,39,2,2,King Power Stadium,J. Moss
2117,1,2,Regular Season,4,2017-09-09 16:00:00,29,38,0,3,Goodison Park,G. Scott
1980,1,2,Regular Season,24,2018-01-20 16:00:00,34,39,0,1,Turf Moor,M. Dean
2093,1,2,Regular Season,24,2018-01-21 17:00:00,25,38,1,1,St. Marys Stadium,K. Friend
2311,1,2,Regular Season,34,2018-04-14 16:00:00,31,35,3,2,Selhurst Park,A. Marriner
2283,1,2,Regular Season,35,2018-05-09 20:45:00,33,32,1,1,Stamford Bridge,L. Mason
2302,1,2,Regular Season,14,2017-11-29 20:45:00,1,32,5,0,Emirates Stadium,G. Scott
2333,1,2,Regular Season,36,2018-04-28 16:00:00,31,22,5,0,Selhurst Park,M. Dean
2159,1,2,Regular Season,30,2018-03-10 16:00:00,32,26,0,0,John Smiths Stadium ,M. Oliver
7311,1,2,Regular Season,33,2018-04-08 15:15:00,1,25,3,2,Emirates Stadium,A. Marriner
2128,1,2,Regular Season,2,2017-08-19 16:00:00,25,40,3,2,St. Marys Stadium,L. Mason
2321,1,2,Regular Season,22,2018-01-01 16:00:00,34,24,1,2,Turf Moor,R. East
2219,1,2,Regular Season,19,2017-12-23 16:00:00,25,32,1,1,St. Marys Stadium,L. Probert
2196,1,2,Regular Season,25,2018-01-31 20:45:00,33,28,0,3,Stamford Bridge,L. Probert
2011,1,2,Regular Season,14,2017-11-29 21:00:00,29,40,4,0,Goodison Park,M. Oliver
2095,1,2,Regular Season,17,2017-12-12 21:00:00,31,23,2,1,Selhurst Park,L. Mason
2271,1,2,Regular Season,18,2017-12-16 17:00:00,30,40,0,3,Bet365 Stadium,G. Scott
2239,1,2,Regular Season,18,2017-12-16 16:00:00,23,32,1,4,Vicarage Road,M. Oliver
2188,1,2,Regular Season,12,2017-11-18 13:30:00,1,38,2,0,Emirates Stadium,M. Dean
1998,1,2,Regular Season,19,2017-12-23 18:30:00,34,38,0,3,Turf Moor,M. Oliver
2252,1,2,Regular Season,32,2018-03-31 16:00:00,27,34,1,2,The Hawthorns,L. Probert
2288,1,2,Regular Season,32,2018-03-31 18:30:00,29,36,1,3,Goodison Park,P. Tierney
2330,1,2,Regular Season,32,2018-04-01 17:00:00,33,38,1,3,Stamford Bridge,A. Marriner
2138,1,2,Regular Season,37,2018-05-06 17:30:00,33,24,1,0,Stamford Bridge,A. Taylor
2110,1,2,Regular Season,38,2018-05-13 16:00:00,31,27,2,0,Selhurst Park,J. Moss
2347,1,2,Regular Season,36,2018-04-28 16:00:00,34,35,0,0,Turf Moor,R. East
2171,1,2,Regular Season,11,2017-11-05 17:30:00,33,39,1,0,Stamford Bridge,A. Taylor
2054,1,2,Regular Season,8,2017-10-14 16:00:00,26,32,2,0,Liberty Stadium,P. Tierney
2104,1,2,Regular Season,11,2017-11-04 16:00:00,32,27,1,0,John Smiths Stadium ,R. East
2051,1,2,Regular Season,6,2017-09-23 16:00:00,29,28,2,1,Goodison Park,M. Atkinson
2139,1,2,Regular Season,24,2018-01-20 13:30:00,35,33,0,4,The American Express Community Stadium,J. Moss
2111,1,2,Regular Season,4,2017-09-09 16:00:00,22,33,1,2,King Power Stadium,L. Mason
2263,1,2,Regular Season,4,2017-09-10 17:00:00,26,37,0,1,Liberty Stadium,M. Jones
2019,1,2,Regular Season,5,2017-09-16 13:30:00,31,25,0,1,Selhurst Park,R. Madley
2273,1,2,Regular Season,8,2017-10-16 21:00:00,22,27,1,1,King Power Stadium,M. Dean
2292,1,2,Regular Season,9,2017-10-20 21:00:00,40,35,0,3,London Stadium,M. Atkinson
2215,1,2,Regular Season,27,2018-02-12 21:00:00,33,27,3,0,Stamford Bridge,L. Mason
2246,1,2,Regular Season,8,2017-10-15 17:00:00,25,37,2,2,St. Marys Stadium,K. Friend
2272,1,2,Regular Season,12,2017-11-18 16:00:00,24,25,3,0,Anfield,M. Jones
2208,1,2,Regular Season,9,2017-10-22 14:30:00,29,1,2,5,Goodison Park,C. Pawson
2018,1,2,Regular Season,33,2018-04-07 13:30:00,29,24,0,0,Goodison Park,M. Oliver
2189,1,2,Regular Season,33,2018-04-07 16:00:00,22,37,1,2,King Power Stadium,S. Attwell
2164,1,2,Regular Season,6,2017-09-24 17:00:00,35,37,1,0,The American Express Community Stadium,A. Marriner
1991,1,2,Regular Season,26,2018-02-03 16:00:00,27,25,2,3,The Hawthorns,M. Oliver
2304,1,2,Regular Season,16,2017-12-10 13:00:00,25,1,1,1,St. Marys Stadium,R. Madley
2256,1,2,Regular Season,36,2018-04-28 16:00:00,25,28,2,1,St. Marys Stadium,A. Taylor
2109,1,2,Regular Season,13,2017-11-26 17:00:00,32,36,1,2,John Smiths Stadium ,C. Pawson
2280,1,2,Regular Season,38,2018-05-13 16:00:00,39,23,1,0,Old Trafford,L. Mason
2174,1,2,Regular Season,29,2018-03-03 18:30:00,24,37,2,0,Anfield,G. Scott
2224,1,2,Regular Season,16,2017-12-09 16:00:00,34,23,1,0,Turf Moor,L. Probert
2348,1,2,Regular Season,18,2017-12-16 16:00:00,33,25,1,0,Stamford Bridge,R. East
2313,1,2,Regular Season,18,2017-12-17 15:15:00,27,39,1,2,The Hawthorns,A. Taylor
2027,1,2,Regular Season,17,2017-12-13 21:00:00,39,28,1,0,Old Trafford,G. Scott
2009,1,2,Regular Season,37,2018-05-06 17:30:00,1,34,5,0,Emirates Stadium,A. Marriner
2072,1,2,Regular Season,33,2018-04-08 17:30:00,33,40,1,1,Stamford Bridge,K. Friend
2066,1,2,Regular Season,2,2017-08-19 16:00:00,24,31,1,0,Anfield,K. Friend
1982,1,2,Regular Season,31,2018-05-08 20:45:00,26,25,0,1,Liberty Stadium,M. Oliver
2262,1,2,Regular Season,17,2017-12-12 20:45:00,34,30,1,0,Turf Moor,M. Jones
2030,1,2,Regular Season,23,2018-01-15 21:00:00,39,30,3,0,Old Trafford,A. Taylor
2172,1,2,Regular Season,11,2017-11-04 18:30:00,40,24,1,4,London Stadium,N. Swarbrick
2298,1,2,Regular Season,14,2017-11-28 20:45:00,35,31,0,0,The American Express Community Stadium,A. Marriner
2341,1,2,Regular Season,14,2017-11-29 20:45:00,33,26,1,0,Stamford Bridge,N. Swarbrick
2241,1,2,Regular Season,27,2018-02-10 16:00:00,40,23,2,0,London Stadium,G. Scott
2116,1,2,Regular Season,17,2017-12-13 20:45:00,26,36,0,4,Liberty Stadium,A. Taylor
2125,1,2,Regular Season,5,2017-09-17 14:30:00,33,1,0,0,Stamford Bridge,M. Oliver
1981,1,2,Regular Season,8,2017-10-14 13:30:00,24,39,0,0,Anfield,M. Atkinson
2221,1,2,Regular Season,16,2017-12-10 15:15:00,24,29,1,1,Anfield,C. Pawson
2070,1,2,Regular Season,34,2018-04-15 17:00:00,39,27,0,1,Old Trafford,P. Tierney
2253,1,2,Regular Season,6,2017-09-23 16:00:00,36,31,5,0,Etihad Stadium,N. Swarbrick
2200,1,2,Regular Season,14,2017-11-28 20:45:00,22,38,2,1,King Power Stadium,A. Taylor
2062,1,2,Regular Season,38,2018-05-13 16:00:00,37,33,3,0,St. James Park,M. Atkinson
2008,1,2,Regular Season,28,2018-02-24 16:00:00,24,40,4,1,Anfield,S. Attwell
2193,1,2,Regular Season,28,2018-02-25 15:05:00,39,33,2,1,Old Trafford,M. Atkinson
2230,1,2,Regular Season,28,2018-02-24 16:00:00,34,25,1,1,Turf Moor,R. Madley
1989,1,2,Regular Season,28,2018-02-25 13:00:00,31,38,0,1,Selhurst Park,K. Friend
2044,1,2,Regular Season,16,2017-12-10 17:30:00,39,36,1,2,Old Trafford,M. Oliver
2293,1,2,Regular Season,3,2017-08-27 14:30:00,33,29,2,0,Stamford Bridge,J. Moss
2156,1,2,Regular Season,8,2017-10-14 16:00:00,31,33,2,1,Selhurst Park,A. Marriner
2113,1,2,Regular Season,10,2017-10-29 14:30:00,35,25,1,1,The American Express Community Stadium,N. Swarbrick
2247,1,2,Regular Season,25,2018-01-31 20:45:00,25,35,1,1,St. Marys Stadium,M. Dean
2031,1,2,Regular Season,32,2018-03-31 16:00:00,39,26,2,0,Old Trafford,R. Madley
2240,1,2,Regular Season,18,2017-12-16 16:00:00,35,34,0,0,The American Express Community Stadium,C. Kavanagh
2245,1,2,Regular Season,21,2017-12-30 16:00:00,32,34,0,0,John Smiths Stadium ,P. Tierney
1995,1,2,Regular Season,2,2017-08-20 14:30:00,32,37,1,0,John Smiths Stadium ,C. Pawson
2278,1,2,Regular Season,36,2018-04-29 17:30:00,39,1,2,1,Old Trafford,K. Friend
2212,1,2,Regular Season,28,2018-03-01 20:45:00,1,36,0,3,Emirates Stadium,A. Marriner
2127,1,2,Regular Season,3,2017-08-26 16:00:00,31,26,0,2,Selhurst Park,A. Marriner
2101,1,2,Regular Season,23,2018-01-13 16:00:00,31,34,1,0,Selhurst Park,M. Oliver
2045,1,2,Regular Season,1,2017-08-12 16:00:00,29,30,1,0,Goodison Park,N. Swarbrick
2350,1,2,Regular Season,35,2018-04-19 20:45:00,22,25,0,0,King Power Stadium,R. East
2131,1,2,Regular Season,26,2018-02-03 16:00:00,35,40,3,1,The American Express Community Stadium,R. East
2345,1,2,Regular Season,36,2018-04-28 18:30:00,26,33,0,1,Liberty Stadium,J. Moss
2075,1,2,Regular Season,24,2018-01-22 21:00:00,26,24,1,0,Liberty Stadium,N. Swarbrick
2274,1,2,Regular Season,1,2017-08-11 20:45:00,1,22,4,3,Emirates Stadium,M. Dean
2017,1,2,Regular Season,26,2018-02-03 13:30:00,34,36,1,1,Turf Moor,M. Atkinson
1992,1,2,Regular Season,1,2017-08-12 16:00:00,33,34,2,3,Stamford Bridge,C. Pawson
2099,1,2,Regular Season,30,2018-03-11 17:00:00,28,38,1,4,Vitality Stadium,M. Dean
2106,1,2,Regular Season,33,2018-04-07 16:00:00,35,32,1,1,The American Express Community Stadium,A. Taylor
2290,1,2,Regular Season,33,2018-04-07 16:00:00,30,38,1,2,bet365 Stadium,G. Scott
2242,1,2,Regular Season,27,2018-02-11 17:30:00,25,24,0,2,St. Marys Stadium,M. Atkinson
2216,1,2,Regular Season,1,2017-08-13 14:30:00,37,38,0,2,St. James Park,A. Marriner
2268,1,2,Regular Season,2,2017-08-21 21:00:00,36,29,1,1,Etihad Stadium,R. Madley
2042,1,2,Regular Season,5,2017-09-16 16:00:00,37,30,2,1,St. James Park,S. Attwell
2261,1,2,Regular Season,14,2017-11-29 21:00:00,30,24,0,3,Bet365 Stadium,M. Atkinson
2063,1,2,Regular Season,25,2018-01-31 21:00:00,36,27,3,0,Etihad Stadium,R. Madley
2187,1,2,Regular Season,27,2018-02-10 18:30:00,36,22,5,1,Etihad Stadium,M. Jones
1999,1,2,Regular Season,28,2018-02-24 18:30:00,23,29,1,0,Vicarage Road,A. Taylor
2346,1,2,Regular Season,27,2018-02-11 15:15:00,37,39,1,0,St. James Park,C. Pawson
2197,1,2,Regular Season,34,2018-04-14 13:30:00,25,33,2,3,St. Marys Stadium,M. Dean
2354,1,2,Regular Season,31,2018-04-19 20:45:00,34,33,1,2,Turf Moor,R. Madley
2229,1,2,Regular Season,32,2018-03-31 16:00:00,40,25,3,0,London Stadium,J. Moss
2088,1,2,Regular Season,7,2017-10-01 13:00:00,1,35,2,0,Emirates Stadium,K. Friend
2301,1,2,Regular Season,3,2017-08-26 16:00:00,37,40,3,0,St. James Park,N. Swarbrick
2222,1,2,Regular Season,34,2018-04-16 21:00:00,40,30,1,1,London Stadium,M. Oliver
2086,1,2,Regular Season,34,2018-04-14 18:30:00,24,28,3,0,Anfield,C. Kavanagh
2026,1,2,Regular Season,23,2018-01-13 18:30:00,38,29,4,0,Wembley Stadium,C. Pawson
2284,1,2,Regular Season,29,2018-03-03 16:00:00,22,28,1,1,King Power Stadium,L. Probert
2310,1,2,Regular Season,32,2018-03-31 13:30:00,31,24,1,2,Selhurst Park,N. Swarbrick
2186,1,2,Regular Season,29,2018-03-03 16:00:00,38,32,2,0,Wembley Stadium,K. Friend
1987,1,2,Regular Season,2,2017-08-19 16:00:00,28,23,0,2,Vitality Stadium,R. East
2300,1,2,Regular Season,25,2018-01-30 21:00:00,32,24,0,3,John Smiths Stadium ,K. Friend
2308,1,2,Regular Season,12,2017-11-18 16:00:00,34,26,2,0,Turf Moor,M. Atkinson
2035,1,2,Regular Season,11,2017-11-05 13:00:00,38,31,1,0,Wembley Stadium,K. Friend
2146,1,2,Regular Season,33,2018-04-07 18:30:00,36,39,2,3,Etihad Stadium,M. Atkinson
2303,1,2,Regular Season,34,2018-04-14 16:00:00,32,23,1,0,John Smiths Stadium ,C. Pawson
2013,1,2,Regular Season,10,2017-10-28 18:30:00,28,33,0,1,Vitality Stadium,C. Pawson
2291,1,2,Regular Season,27,2018-02-11 13:00:00,32,28,4,1,John Smiths Stadium ,M. Oliver
2010,1,2,Regular Season,22,2018-01-02 21:00:00,36,23,3,1,Etihad Stadium,L. Mason
2289,1,2,Regular Season,23,2018-01-13 16:00:00,32,40,1,4,John Smiths Stadium ,J. Moss
2085,1,2,Regular Season,24,2018-01-20 16:00:00,22,23,2,0,King Power Stadium,L. Probert
2335,1,2,Regular Season,5,2017-09-15 21:00:00,28,35,2,1,Vitality Stadium,C. Pawson
2052,1,2,Regular Season,19,2017-12-23 16:00:00,26,31,1,1,Liberty Stadium,C. Pawson
2137,1,2,Regular Season,36,2018-04-28 16:00:00,37,27,0,1,St. James Park,D. Coote
2355,1,2,Regular Season,34,2018-04-14 20:45:00,38,36,1,3,Wembley Stadium,J. Moss
2001,1,2,Regular Season,12,2017-11-18 16:00:00,27,33,0,4,The Hawthorns,J. Moss
2342,1,2,Regular Season,19,2017-12-22 20:45:00,1,24,3,3,Emirates Stadium,M. Atkinson
2334,1,2,Regular Season,23,2018-01-14 14:30:00,28,1,2,1,Vitality Stadium,K. Friend
2234,1,2,Regular Season,2,2017-08-20 17:00:00,38,33,1,2,Wembley Stadium,A. Taylor
2154,1,2,Regular Season,33,2018-04-07 16:00:00,28,31,2,2,Vitality Stadium,J. Moss
7306,1,2,Regular Season,35,2018-04-17 20:45:00,35,38,1,1,The American Express Community Stadium,K. Friend
2077,1,2,Regular Season,14,2017-11-28 21:00:00,23,39,2,4,Vicarage Road,J. Moss
2157,1,2,Regular Season,3,2017-08-27 14:30:00,27,30,1,1,The Hawthorns,A. Taylor
2006,1,2,Regular Season,38,2018-05-13 16:00:00,25,36,0,1,St. Marys Stadium,A. Marriner
2166,1,2,Regular Season,24,2018-01-20 18:30:00,36,37,3,1,Etihad Stadium,P. Tierney
2029,1,2,Regular Season,25,2018-01-30 20:45:00,26,1,3,1,Liberty Stadium,L. Mason
2134,1,2,Regular Season,13,2017-11-25 16:00:00,38,27,1,1,Wembley Stadium,M. Jones
2204,1,2,Regular Season,38,2018-05-13 16:00:00,38,22,5,4,Wembley Stadium,C. Pawson
2150,1,2,Regular Season,7,2017-09-30 16:00:00,40,26,1,0,London Stadium,R. East
7307,1,2,Regular Season,35,2018-04-18 20:45:00,28,39,0,2,Vitality Stadium,G. Scott
2201,1,2,Regular Season,38,2018-05-13 16:00:00,40,29,3,1,London Stadium,G. Scott
2205,1,2,Regular Season,7,2017-09-30 16:00:00,27,23,2,2,The Hawthorns,M. Oliver
2158,1,2,Regular Season,25,2018-01-31 20:45:00,29,22,2,1,Goodison Park,C. Kavanagh
2076,1,2,Regular Season,10,2017-10-28 16:00:00,31,40,2,2,Selhurst Park,R. Madley
2337,1,2,Regular Season,25,2018-01-31 20:45:00,37,34,1,1,St. James Park,S. Hooper
1990,1,2,Regular Season,15,2017-12-02 16:00:00,35,24,1,5,The American Express Community Stadium,G. Scott
2129,1,2,Regular Season,21,2017-12-30 16:00:00,24,22,2,1,Anfield,N. Swarbrick
2162,1,2,Regular Season,22,2018-01-01 16:00:00,22,32,3,0,King Power Stadium,G. Scott
2065,1,2,Regular Season,9,2017-10-21 16:00:00,32,39,2,1,John Smiths Stadium ,L. Mason
1988,1,2,Regular Season,10,2017-10-28 16:00:00,1,26,2,1,Emirates Stadium,L. Mason
2167,1,2,Regular Season,3,2017-08-27 17:00:00,24,1,4,0,Anfield,C. Pawson
2123,1,2,Regular Season,36,2018-04-28 16:00:00,32,29,0,2,John Smiths Stadium ,L. Probert
2276,1,2,Regular Season,9,2017-10-22 17:00:00,38,24,4,1,Wembley Stadium,A. Marriner
2092,1,2,Regular Season,33,2018-04-07 16:00:00,27,26,1,1,The Hawthorns,R. East
2105,1,2,Regular Season,30,2018-03-10 16:00:00,27,22,1,4,The Hawthorns,R. Madley
2000,1,2,Regular Season,38,2018-05-13 16:00:00,34,28,1,2,Turf Moor,P. Tierney
2286,1,2,Regular Season,9,2017-10-21 18:30:00,25,27,1,0,St. Marys Stadium,G. Scott
2269,1,2,Regular Season,1,2017-08-13 17:00:00,39,40,4,0,Old Trafford,M. Atkinson
2315,1,2,Regular Season,1,2017-08-12 18:30:00,35,36,0,2,The American Express Community Stadium,M. Oliver
2257,1,2,Regular Season,4,2017-09-10 14:30:00,34,31,1,0,Turf Moor,M. Oliver
2056,1,2,Regular Season,4,2017-09-09 18:30:00,30,39,2,2,Bet365 Stadium,N. Swarbrick
2191,1,2,Regular Season,12,2017-11-20 21:00:00,35,30,2,2,The American Express Community Stadium,L. Mason
2058,1,2,Regular Season,2,2017-08-19 18:30:00,30,1,1,0,bet365 Stadium,A. Marriner
2296,1,2,Regular Season,29,2018-03-03 16:00:00,25,30,0,0,St. Marys Stadium,A. Taylor
2055,1,2,Regular Season,5,2017-09-16 16:00:00,24,34,1,1,Anfield,R. East
2192,1,2,Regular Season,10,2017-10-28 16:00:00,27,36,2,3,The Hawthorns,M. Jones
2323,1,2,Regular Season,34,2018-04-14 16:00:00,34,22,2,1,Turf Moor,M. Atkinson
2299,1,2,Regular Season,10,2017-10-30 21:00:00,34,37,1,0,Turf Moor,M. Dean
2353,1,2,Regular Season,37,2018-05-05 18:30:00,29,25,1,1,Goodison Park,J. Moss
2243,1,2,Regular Season,1,2017-08-12 16:00:00,25,26,0,0,St. Marys Stadium,M. Jones
2235,1,2,Regular Season,35,2018-04-23 21:00:00,29,37,1,0,Goodison Park,R. Madley
2297,1,2,Regular Season,37,2018-05-04 21:00:00,35,39,1,0,The American Express Community Stadium,C. Pawson
2356,1,2,Regular Season,11,2017-11-05 17:30:00,29,23,3,2,Goodison Park,G. Scott
2002,1,2,Regular Season,35,2018-04-21 13:30:00,27,24,2,2,The Hawthorns,S. Attwell
2254,1,2,Regular Season,2,2017-08-19 13:30:00,26,39,0,4,Liberty Stadium,J. Moss
2021,1,2,Regular Season,6,2017-09-23 16:00:00,26,23,1,2,Liberty Stadium,L. Mason
2227,1,2,Regular Season,5,2017-09-17 17:00:00,39,29,4,0,Old Trafford,A. Marriner
2275,1,2,Regular Season,6,2017-09-23 16:00:00,25,39,0,1,St. Marys Stadium,C. Pawson
2349,1,2,Regular Season,12,2017-11-18 16:00:00,31,29,2,2,Selhurst Park,A. Taylor
2096,1,2,Regular Season,10,2017-10-28 16:00:00,23,30,0,1,Vicarage Road,M. Oliver
2050,1,2,Regular Season,26,2018-02-03 16:00:00,39,32,2,0,Old Trafford,S. Attwell
2060,1,2,Regular Season,23,2018-01-13 16:00:00,27,35,2,0,The Hawthorns,M. Atkinson
2151,1,2,Regular Season,26,2018-02-03 16:00:00,28,30,2,1,Vitality Stadium,P. Tierney
2135,1,2,Regular Season,17,2017-12-13 21:00:00,24,27,0,0,Anfield,P. Tierney
2211,1,2,Regular Season,29,2018-03-04 14:30:00,35,1,2,1,The American Express Community Stadium,S. Attwell
2130,1,2,Regular Season,8,2017-10-14 16:00:00,38,28,1,0,Wembley Stadium,R. Madley
2175,1,2,Regular Season,35,2018-04-22 17:30:00,36,26,5,0,Etihad Stadium,C. Pawson
2295,1,2,Regular Season,4,2017-09-09 16:00:00,35,27,3,1,The American Express Community Stadium,C. Kavanagh
2265,1,2,Regular Season,37,2018-05-05 16:00:00,27,38,1,0,The Hawthorns,M. Jones
2084,1,2,Regular Season,7,2017-10-01 15:15:00,29,34,0,1,Goodison Park,J. Moss
2267,1,2,Regular Season,8,2017-10-14 16:00:00,34,40,1,1,Turf Moor,S. Attwell
2025,1,2,Regular Season,10,2017-10-28 13:30:00,39,38,1,0,Old Trafford,J. Moss
2325,1,2,Regular Season,6,2017-09-23 16:00:00,34,32,0,0,Turf Moor,C. Kavanagh
2181,1,2,Regular Season,9,2017-10-21 16:00:00,30,28,1,2,Bet365 Stadium,L. Probert
2305,1,2,Regular Season,3,2017-08-26 18:30:00,39,22,2,0,Old Trafford,M. Oliver
2100,1,2,Regular Season,7,2017-09-30 13:30:00,32,38,0,4,John Smiths Stadium ,N. Swarbrick
2328,1,2,Regular Season,7,2017-09-30 16:00:00,28,22,0,0,Vitality Stadium,G. Scott
2233,1,2,Regular Season,8,2017-10-14 16:00:00,36,30,7,2,Etihad Stadium,C. Pawson
2195,1,2,Regular Season,1,2017-08-12 16:00:00,31,32,0,3,Selhurst Park,J. Moss
2071,1,2,Regular Season,2,2017-08-19 16:00:00,22,35,2,0,King Power Stadium,L. Probert
1984,1,2,Regular Season,16,2017-12-09 16:00:00,38,30,5,1,Wembley Stadium,R. East
2087,1,2,Regular Season,27,2018-02-10 13:30:00,38,1,1,0,Wembley Stadium,A. Taylor
2103,1,2,Regular Season,29,2018-03-03 16:00:00,26,40,4,1,Liberty Stadium,M. Atkinson
2161,1,2,Regular Season,26,2018-02-03 18:30:00,1,29,5,1,Emirates Stadium,N. Swarbrick
2090,1,2,Regular Season,2,2017-08-19 16:00:00,34,27,0,1,Turf Moor,M. Atkinson
2185,1,2,Regular Season,3,2017-08-27 17:00:00,38,34,1,1,Wembley Stadium,L. Mason
2114,1,2,Regular Season,7,2017-09-30 18:30:00,33,36,0,1,Stamford Bridge,M. Atkinson
2022,1,2,Regular Season,3,2017-08-26 16:00:00,23,35,0,0,Vicarage Road,G. Scott
2203,1,2,Regular Season,4,2017-09-09 13:30:00,36,24,5,0,Etihad Stadium,J. Moss
2178,1,2,Regular Season,25,2018-01-31 21:00:00,38,39,2,0,Wembley Stadium,A. Marriner
2016,1,2,Regular Season,17,2017-12-13 21:00:00,40,1,0,0,London Stadium,J. Moss
2198,1,2,Regular Season,31,2018-05-09 21:00:00,36,35,3,1,Etihad Stadium,P. Tierney
2168,1,2,Regular Season,6,2017-09-23 18:30:00,22,24,2,3,King Power Stadium,A. Taylor
1994,1,2,Regular Season,6,2017-09-23 13:30:00,40,38,2,3,London Stadium,M. Oliver
2004,1,2,Regular Season,11,2017-11-04 16:00:00,37,28,0,1,St. James Park,P. Tierney
2078,1,2,Regular Season,5,2017-09-16 18:30:00,38,26,0,0,Wembley Stadium,M. Dean
2012,1,2,Regular Season,11,2017-11-05 15:15:00,36,1,3,1,Etihad Stadium,M. Oliver
